id,user_id,amount,transaction_type,description,merchant,category,transaction_date,is_anomaly,anomaly_score,anomaly_reason
f9c170cc-e8c7-4ea8-901a-e00c32b0d056,5628f116-e4cc-4717-9878-da285211f425,216.22,expense,KOHL'S #3847 MART,KOHL'S #3847,Shopping,2023-10-17,False,0.0,
c13b49a8-d9c1-4bfc-a836-c4dc3043dcaf,cb94a036-ec68-4276-9893-fe2cf6e8564f,179.66,expense,AMC THEATRES #3847 GAME,AMC THEATRES #3847,Entertainment,2023-10-17,False,0.0,
f09a52c7-f8c5-4a74-b7f7-7e3ac27f8216,cb94a036-ec68-4276-9893-fe2cf6e8564f,16.18,expense,PLURALSIGHT BOOKS,PLURALSIGHT,Education,2023-10-17,False,0.0,
ad1fc123-fdd9-46b6-8b06-eaece7c2034d,5628f116-e4cc-4717-9878-da285211f425,239.52,expense,NEST THERMOSTAT MONTHLY,NEST THERMOSTAT,Utilities & Bills,2023-10-17,False,0.0,
4282a2ee-ba55-4023-9c21-480b39411c08,5628f116-e4cc-4717-9878-da285211f425,6.03,expense,GRUBHUB DINNER,GRUBHUB,Food & Dining,2023-10-17,False,0.0,
2bc664cf-f597-4d64-b4ab-4344e214704b,cb94a036-ec68-4276-9893-fe2cf6e8564f,34.43,expense,OLIVE GARDEN COFFEE,OLIVE GARDEN,Food & Dining,2023-10-17,False,0.0,
440e72a1-ed36-4ac6-818e-753fd0c7a3ea,8e262dfd-e251-4319-8663-f6d54c76b70e,173.49,expense,DISNEY+ BILLED GAME,DISNEY+ BILLED,Entertainment,2023-10-18,False,0.0,
125f8b60-a7e2-44bd-aa4e-0dc372329c2f,8e262dfd-e251-4319-8663-f6d54c76b70e,79.8,expense,DISNEY+ BILLED TICKET,DISNEY+ BILLED,Entertainment,2023-10-18,False,0.0,
1b66a947-b28e-48fd-8bd8-a42c923ddb31,fa4cd353-74d0-4f3a-9305-2f805e58d947,99.1,expense,AIRTAG CAR RENTAL GAS STATION,AIRTAG CAR RENTAL,Transportation,2023-10-18,False,0.0,
d557c924-781c-4920-afab-a72e597862f5,8e262dfd-e251-4319-8663-f6d54c76b70e,98.17,expense,DROPBOX PRO SUBSCRIPTION,DROPBOX PRO,Utilities & Bills,2023-10-18,False,0.0,
cfd0bbb3-2494-4cbb-89d1-9a954cde86fe,fa4cd353-74d0-4f3a-9305-2f805e58d947,482.02,expense,MACY'S #3847 ONLINE,MACY'S #3847,Shopping,2023-10-18,False,0.0,
fca73552-7e6f-40b7-9c9e-09db2d488150,fa4cd353-74d0-4f3a-9305-2f805e58d947,165.08,expense,WALMART #3847 SHIP,WALMART #3847,Shopping,2023-10-18,False,0.0,
711a0bb0-c3f2-4173-a7ea-1df46542a418,fa4cd353-74d0-4f3a-9305-2f805e58d947,9.54,expense,CTA Bus Pass TRANSIT,CTA Bus Pass,Transportation,2023-10-18,False,0.0,
5cbc5b89-5e23-4ca2-a880-5b67b92515e1,fa4cd353-74d0-4f3a-9305-2f805e58d947,213.54,expense,VERIZON WIRELESS MONTHLY,VERIZON WIRELESS,Utilities & Bills,2023-10-18,False,0.0,
2e1e0f71-ee95-4f2a-92da-7496e62171aa,85e39c2a-17ed-4916-8c78-940a07a95da9,1645.48,expense,HOSTELWORLD DEP RESORT,HOSTELWORLD DEP,Travel,2023-10-20,False,0.0,
4b314123-b16d-4241-9c61-d43c26d4884b,85e39c2a-17ed-4916-8c78-940a07a95da9,198.45,expense,ICLOUD STORAGE MONTHLY,ICLOUD STORAGE,Utilities & Bills,2023-10-20,False,0.0,
16e30027-fbbd-4bfb-9501-f9786410ff83,85e39c2a-17ed-4916-8c78-940a07a95da9,302.12,expense,CVS PHARMACY #3847 ONLINE,CVS PHARMACY #3847,Shopping,2023-10-20,False,0.0,
1978684a-4cd0-4a39-ab28-09c0e96c75d0,85e39c2a-17ed-4916-8c78-940a07a95da9,68.21,expense,AMAZON PRIME*RTX849 SHIP,AMAZON PRIME*RTX849,Shopping,2023-10-20,False,0.0,
43353935-6b90-4f34-981e-8df0335de1b8,85e39c2a-17ed-4916-8c78-940a07a95da9,41.69,expense,UBER EATS TAKEOUT,UBER EATS,Food & Dining,2023-10-20,False,0.0,
407606b1-bd56-4fce-8608-10dd97fa0488,85e39c2a-17ed-4916-8c78-940a07a95da9,21.56,expense,KROGER #384 SUPERMARKET,KROGER #384,Groceries,2023-10-20,False,0.0,
9ffa4e19-4bae-4e3c-822f-b34ecaca9e4a,85e39c2a-17ed-4916-8c78-940a07a95da9,45.98,expense,TOLL ROAD #3847 GAS STATION,TOLL ROAD #3847,Transportation,2023-10-20,False,0.0,
1603b938-6c5d-4ab5-b825-3c26f4f650fe,5628f116-e4cc-4717-9878-da285211f425,1418.53,expense,SOUTHWEST AIR BOOKING,SOUTHWEST AIR,Travel,2023-10-22,False,0.0,
3576511b-6fca-4ab4-b12e-53c2ec60889f,5628f116-e4cc-4717-9878-da285211f425,159.38,expense,COSTCO WHSE #3847 SUPERMARKET,COSTCO WHSE #3847,Groceries,2023-10-22,False,0.0,
60a25d6f-abfb-4bc9-8ffc-11cdaaa43807,8e262dfd-e251-4319-8663-f6d54c76b70e,8.11,expense,HERTZ #3847 TOLL,HERTZ #3847,Transportation,2023-10-24,False,0.0,
245ab79c-131b-454b-ba0b-004f18032a0c,8e262dfd-e251-4319-8663-f6d54c76b70e,127.01,expense,CFA INSTITUTE TUITION,CFA INSTITUTE,Education,2023-10-24,False,0.0,
0bd4ac54-3097-42f5-bd53-48de7f887e1d,8e262dfd-e251-4319-8663-f6d54c76b70e,124.73,expense,ICLOUD STORAGE BILL PAY,ICLOUD STORAGE,Utilities & Bills,2023-10-24,False,0.0,
04ddcf76-7900-411d-9c9b-091292ff5864,8e262dfd-e251-4319-8663-f6d54c76b70e,72.3,expense,AMC LOYALTY PAY TICKET,AMC LOYALTY PAY,Entertainment,2023-10-24,False,0.0,
02b659b6-b68f-466d-a248-7c4d3cd84dfa,8e262dfd-e251-4319-8663-f6d54c76b70e,152.0,expense,HIMS/HERS HEALTH CLINIC,HIMS/HERS HEALTH,Healthcare,2023-10-24,False,0.0,
685f563b-cff5-44c2-b3ca-a6ce114c6353,8e262dfd-e251-4319-8663-f6d54c76b70e,27.39,expense,APPLEBEE'S #3847 COFFEE,APPLEBEE'S #3847,Food & Dining,2023-10-24,False,0.0,
2b0a8936-9a41-4f42-b39c-5cb8c007a910,8e262dfd-e251-4319-8663-f6d54c76b70e,29.62,expense,SPOTIFY PREMIUM TICKET,SPOTIFY PREMIUM,Entertainment,2023-10-24,False,0.0,
bc9d9b7d-dab6-4228-95ba-727ca6afc72a,8e262dfd-e251-4319-8663-f6d54c76b70e,108.8,expense,ICLOUD STORAGE SERVICE,ICLOUD STORAGE,Utilities & Bills,2023-10-24,False,0.0,
35917e06-39cb-414b-98c5-a3ed4e232083,cb94a036-ec68-4276-9893-fe2cf6e8564f,195.38,expense,KROGER #384 PRODUCE,KROGER #384,Groceries,2023-10-25,False,0.0,
34a6d526-a55e-4e89-8e52-8f7a0a5e8ea8,cb94a036-ec68-4276-9893-fe2cf6e8564f,104.05,expense,LYFT RIDE RIDE SHARE,LYFT RIDE,Transportation,2023-10-25,False,0.0,
5c1b1696-2fb3-4b22-b7a4-bc484276ee74,cb94a036-ec68-4276-9893-fe2cf6e8564f,98.84,expense,EVENTBRITE*CONCERT GAME,EVENTBRITE*CONCERT,Entertainment,2023-10-25,False,0.0,
1e87501a-5e73-463d-b35e-7f8e87fabbe2,cb94a036-ec68-4276-9893-fe2cf6e8564f,191.29,expense,VERIZON WIRELESS SUBSCRIPTION,VERIZON WIRELESS,Utilities & Bills,2023-10-25,False,0.0,
81b711d9-a442-42e3-b9ec-91cb19fab6e1,cb94a036-ec68-4276-9893-fe2cf6e8564f,187.56,expense,TICKETMASTER*CONCERT MOVIE,TICKETMASTER*CONCERT,Entertainment,2023-10-25,False,0.0,
7b87a863-97bf-4e12-94a9-9f713ca79034,cb94a036-ec68-4276-9893-fe2cf6e8564f,225.22,expense,KROGER #384 GROCERY,KROGER #384,Groceries,2023-10-25,False,0.0,
db929615-f582-4b4c-9f71-6eb8bd5321b0,cb94a036-ec68-4276-9893-fe2cf6e8564f,63.97,expense,NJ Transit RIDE SHARE,NJ Transit,Transportation,2023-10-25,False,0.0,
861fa2f9-a189-4c1c-bd14-092385a10d15,cb94a036-ec68-4276-9893-fe2cf6e8564f,25.71,expense,RED LOBSTER #3847 LUNCH,RED LOBSTER #3847,Food & Dining,2023-10-25,False,0.0,
0554f345-4913-42d0-a1c3-484265f52f36,85e39c2a-17ed-4916-8c78-940a07a95da9,95.94,expense,NJ Transit RIDE SHARE,NJ Transit,Transportation,2023-10-26,False,0.0,
60471297-f2e0-46cb-82d8-7886cdb61d43,85e39c2a-17ed-4916-8c78-940a07a95da9,354.34,expense,SEPHORA #3847 PICKUP,SEPHORA #3847,Shopping,2023-10-26,False,0.0,
17880210-95fe-4ecf-9fbb-2fbb928e47ff,85e39c2a-17ed-4916-8c78-940a07a95da9,68.42,expense,HBO MAX SUBSCRIPTION TICKET,HBO MAX SUBSCRIPTION,Entertainment,2023-10-26,False,0.0,
80668ec8-3742-40b5-a312-87eb8f56ad64,85e39c2a-17ed-4916-8c78-940a07a95da9,57.56,expense,CHEESECAKE FACTORY SNACK,CHEESECAKE FACTORY,Food & Dining,2023-10-26,True,0.6487,high_frequency_transaction
96ad76d4-93da-4f30-9973-d9a3f87a2a21,85e39c2a-17ed-4916-8c78-940a07a95da9,157.78,expense,ALAMO DRAFTHOUSE TICKET,ALAMO DRAFTHOUSE,Entertainment,2023-10-26,False,0.0,
f18e3e47-d5f7-43ed-8e1b-55fdd2119dbc,fa4cd353-74d0-4f3a-9305-2f805e58d947,463.98,expense,IKEA HOME GOODS PICKUP,IKEA HOME GOODS,Shopping,2023-10-27,False,0.0,
545a1123-bde9-4f78-a9b8-afc10323f33b,fa4cd353-74d0-4f3a-9305-2f805e58d947,1739.57,expense,UNITED AIRLINES RESORT,UNITED AIRLINES,Travel,2023-10-27,False,0.0,
5b7173a8-10ed-43c9-9b11-b27f76126318,fa4cd353-74d0-4f3a-9305-2f805e58d947,105.4,expense,FRESH MARKET #3847 FOOD,FRESH MARKET #3847,Groceries,2023-10-27,False,0.0,
e69965dd-3eed-460d-8608-e8b61049819b,fa4cd353-74d0-4f3a-9305-2f805e58d947,37.8,expense,CHEVRON #3847 RIDE SHARE,CHEVRON #3847,Transportation,2023-10-27,False,0.0,
9c2b4741-f134-4ff7-b539-4b52fbe81720,fa4cd353-74d0-4f3a-9305-2f805e58d947,34.47,expense,Subway #49382 BREAKFAST,Subway #49382,Food & Dining,2023-10-27,False,0.0,
d4d90a41-8348-40ff-86a1-ae3266508eb1,fa4cd353-74d0-4f3a-9305-2f805e58d947,172.24,expense,REGAL CINEMAS #3847 EVENT,REGAL CINEMAS #3847,Entertainment,2023-10-27,False,0.0,
110fef1b-899f-42c6-b47c-ddf0cecb3e89,fa4cd353-74d0-4f3a-9305-2f805e58d947,147.13,expense,INTERNET COMCAST BILL PAY,INTERNET COMCAST,Utilities & Bills,2023-10-27,False,0.0,
0136ecf9-b9f3-4b5a-895e-8172431fea1c,fa4cd353-74d0-4f3a-9305-2f805e58d947,227.73,expense,GOOGLE ONE STORAGE MONTHLY,GOOGLE ONE STORAGE,Utilities & Bills,2023-10-27,False,0.0,
6e307d31-c185-416a-910a-d28e0df47476,5628f116-e4cc-4717-9878-da285211f425,367.68,expense,IKEA HOME GOODS ONLINE,IKEA HOME GOODS,Shopping,2023-11-01,False,0.0,
47cbcfd7-8b91-4988-882d-0e2a336f0956,8e262dfd-e251-4319-8663-f6d54c76b70e,46.67,expense,SKILLSHARE SUB CERT,SKILLSHARE SUB,Education,2023-11-01,False,0.0,
2259e0ae-b7a8-4a9f-87fe-61a4e67fce0b,8e262dfd-e251-4319-8663-f6d54c76b70e,204.77,expense,CVS PHARMACY #3847 STORE,CVS PHARMACY #3847,Shopping,2023-11-01,False,0.0,
b8759d7d-04e6-4e0b-88b8-d367c6edabc2,8e262dfd-e251-4319-8663-f6d54c76b70e,340.44,expense,PLURALSIGHT TRAINING,PLURALSIGHT,Education,2023-11-01,False,0.0,
a32c839b-9a0c-41ba-8262-0c76b610c9e1,8e262dfd-e251-4319-8663-f6d54c76b70e,317.13,expense,EBAY*PRODLISTING SHIP,EBAY*PRODLISTING,Shopping,2023-11-01,False,0.0,
1c128536-a40c-41b1-8c03-e268c2d473b6,fa4cd353-74d0-4f3a-9305-2f805e58d947,4042.73,income,PAYROLL DIRECT DEP - MONTHLY SALARY,ACH PAYROLL DEP,Salary/Income,2023-11-01,False,0.0,
482b1ccf-d68e-415e-a4f3-d9771972acda,cb94a036-ec68-4276-9893-fe2cf6e8564f,396.4,expense,Bed Bath&Beyond #3847 PICKUP,Bed Bath&Beyond #3847,Shopping,2023-11-01,False,0.0,
5a25b757-df8b-4ea5-b9a3-be1c97b7f1a8,cb94a036-ec68-4276-9893-fe2cf6e8564f,48.94,expense,COMCAST XFINITY SERVICE,COMCAST XFINITY,Utilities & Bills,2023-11-01,False,0.0,
c40334e4-d35f-437d-b5a4-b0fb4380507a,5628f116-e4cc-4717-9878-da285211f425,4298.7,income,PAYROLL DIRECT DEP - PAYCHECK,PAYROLL DIRECT DEP,Salary/Income,2023-11-01,False,0.0,
21bf931a-8d06-419b-bc51-7c89104ab38a,5628f116-e4cc-4717-9878-da285211f425,20.24,expense,Denny's #3847 DELIVERY,Denny's #3847,Food & Dining,2023-11-01,False,0.0,
9cd9a380-eb21-4529-8d81-751a7dca5541,5628f116-e4cc-4717-9878-da285211f425,48.72,expense,VALERO #3847 GAS STATION,VALERO #3847,Transportation,2023-11-01,False,0.0,
a9dea042-104a-4816-84da-5fa3ad7df31c,8e262dfd-e251-4319-8663-f6d54c76b70e,5955.93,income,PAYROLL DIRECT DEP - MONTHLY SALARY,PAYROLL DIRECT DEP,Salary/Income,2023-11-01,False,0.0,
d9a1933e-6c16-432b-9974-39f4f4ef6de9,5628f116-e4cc-4717-9878-da285211f425,74.35,expense,GRUBHUB LUNCH,GRUBHUB,Food & Dining,2023-11-01,False,0.0,
69d07ca3-898e-4ebb-a57d-daa415d10d66,cb94a036-ec68-4276-9893-fe2cf6e8564f,101.77,expense,VERIZON WIRELESS SERVICE,VERIZON WIRELESS,Utilities & Bills,2023-11-01,False,0.0,
813f9f59-f1e9-4565-8dea-1cacb7123e3c,cb94a036-ec68-4276-9893-fe2cf6e8564f,30.38,expense,BBQ SMOKEHOUSE 42 DELIVERY,BBQ SMOKEHOUSE 42,Food & Dining,2023-11-01,True,0.6702,unusual_merchant_pattern
8bbfa2b1-9cc4-44d6-bd80-cee2e597b7e4,cb94a036-ec68-4276-9893-fe2cf6e8564f,131.87,expense,TARGET #3847 SHIP,TARGET #3847,Shopping,2023-11-01,False,0.0,
a4564293-25fd-4703-9266-cd401fe62d13,cb94a036-ec68-4276-9893-fe2cf6e8564f,347.32,expense,SCHOLASTIC SHOP BOOKS,SCHOLASTIC SHOP,Education,2023-11-01,False,0.0,
c7a77b96-2928-48d1-9fd8-3bbd30b42f67,8e262dfd-e251-4319-8663-f6d54c76b70e,220.9,expense,WHOLE FOODS MKT FOOD,WHOLE FOODS MKT,Groceries,2023-11-01,False,0.0,
540b3c88-f244-47a6-ab1e-e67c4fe96463,cb94a036-ec68-4276-9893-fe2cf6e8564f,4043.14,income,PAYROLL DIRECT DEP - PAYCHECK,ACH PAYROLL DEP,Salary/Income,2023-11-01,False,0.0,
65c61328-c9f5-47b9-8f6f-6047a36e7e96,8e262dfd-e251-4319-8663-f6d54c76b70e,312.56,expense,COURSERA CERT BOOKS,COURSERA CERT,Education,2023-11-01,False,0.0,
394af978-e36d-4820-a6b0-2b886c7704f0,85e39c2a-17ed-4916-8c78-940a07a95da9,6544.84,income,PAYROLL DIRECT DEP - MONTHLY SALARY,ACH PAYROLL DEP,Salary/Income,2023-11-01,False,0.0,
5e780898-4234-4dd8-a99e-086f993e80ae,fa4cd353-74d0-4f3a-9305-2f805e58d947,87.07,expense,STEAM GAMES PURCH TICKET,STEAM GAMES PURCH,Entertainment,2023-11-06,False,0.0,
497498e7-11fa-4564-a02a-fae29c41ce45,85e39c2a-17ed-4916-8c78-940a07a95da9,57.14,expense,BBQ SMOKEHOUSE 42 LUNCH,BBQ SMOKEHOUSE 42,Food & Dining,2023-11-06,False,0.0,
2ff26d1a-a0a4-4067-ab21-8b000e0f43b9,85e39c2a-17ed-4916-8c78-940a07a95da9,28.99,expense,LIVE NATION MOVIE,LIVE NATION,Entertainment,2023-11-06,False,0.0,
a7241387-e89b-4d59-9ac2-f806ae2a7e89,fa4cd353-74d0-4f3a-9305-2f805e58d947,179.9,expense,AMAZON PRIME MEMBERSHIP MONTHLY,AMAZON PRIME MEMBERSHIP,Utilities & Bills,2023-11-06,False,0.0,
166f5e52-eba1-44ed-be28-7966de8346ae,fa4cd353-74d0-4f3a-9305-2f805e58d947,52.12,expense,DUNKIN #88432 BREAKFAST,DUNKIN #88432,Food & Dining,2023-11-06,False,0.0,
f1a8be85-6408-406d-bcd2-1a4de411b771,fa4cd353-74d0-4f3a-9305-2f805e58d947,164.94,expense,CON EDISON SERVICE,CON EDISON,Utilities & Bills,2023-11-06,False,0.0,
2ffc8e41-0f9e-4cf3-98c0-5b97e59e4b3c,5628f116-e4cc-4717-9878-da285211f425,143.27,expense,IKEA HOME GOODS STORE,IKEA HOME GOODS,Shopping,2023-11-11,False,0.0,
c36675ec-7236-41b8-b7eb-63150fa159c2,5628f116-e4cc-4717-9878-da285211f425,90.72,expense,AMTRAK Auto Train PARKING,AMTRAK Auto Train,Transportation,2023-11-11,False,0.0,
062ad8ce-f7c4-4376-bfd8-b9e94ace6ed2,5628f116-e4cc-4717-9878-da285211f425,162.41,expense,LIDL SUPERMARKET PRODUCE,LIDL SUPERMARKET,Groceries,2023-11-11,False,0.0,
b45a4304-efbf-4827-a425-a38c2424ca36,5628f116-e4cc-4717-9878-da285211f425,20.0,expense,PANERA BREAD #2948 SNACK,PANERA BREAD #2948,Food & Dining,2023-11-11,False,0.0,
adaff751-03a9-435a-85a4-eb119deb9394,5628f116-e4cc-4717-9878-da285211f425,173.2,expense,ZOOM PRO SUBSCRIPTION SERVICE,ZOOM PRO SUBSCRIPTION,Utilities & Bills,2023-11-11,False,0.0,
167478b4-48fa-4f03-9862-330e2d9cebcf,5628f116-e4cc-4717-9878-da285211f425,1554.29,expense,BOOKING.COM RESV BOOKING,BOOKING.COM RESV,Travel,2023-11-11,False,0.0,
afd9ed6f-1c9e-4f22-aef9-e8c5036dca7a,fa4cd353-74d0-4f3a-9305-2f805e58d947,214.8,expense,SPECTRUM INTERNET AUTO PAY,SPECTRUM INTERNET,Utilities & Bills,2023-11-12,False,0.0,
e1482412-9efb-4a81-bbf2-015b8f5e246f,85e39c2a-17ed-4916-8c78-940a07a95da9,80.12,expense,Subway #49382 LUNCH,Subway #49382,Food & Dining,2023-11-12,False,0.0,
3380c032-7109-49ac-983b-c786d8959c4d,85e39c2a-17ed-4916-8c78-940a07a95da9,66.78,expense,UBER EATS COFFEE,UBER EATS,Food & Dining,2023-11-12,False,0.0,
fbb2d4ac-eee9-4f65-977f-bbf1016a5919,85e39c2a-17ed-4916-8c78-940a07a95da9,149.37,expense,T-MOBILE USA MONTHLY,T-MOBILE USA,Utilities & Bills,2023-11-12,False,0.0,
08e077e3-cd39-46dd-954e-d169c957231f,fa4cd353-74d0-4f3a-9305-2f805e58d947,86.53,expense,CHICK-FIL-A #3847 DELIVERY,CHICK-FIL-A #3847,Food & Dining,2023-11-12,False,0.0,
6354a07f-25f5-4737-a5dd-f989799aac06,8e262dfd-e251-4319-8663-f6d54c76b70e,108.58,expense,REGAL CINEMAS #3847 TICKET,REGAL CINEMAS #3847,Entertainment,2023-11-13,False,0.0,
035cf700-2966-4874-af14-31a6cd398996,8e262dfd-e251-4319-8663-f6d54c76b70e,195.62,expense,HAGGEN FOODS #3847 GROCERY,HAGGEN FOODS #3847,Groceries,2023-11-13,False,0.0,
da961161-2867-49f2-91ff-8dcb527abe86,8e262dfd-e251-4319-8663-f6d54c76b70e,59.1,expense,CON EDISON MONTHLY,CON EDISON,Utilities & Bills,2023-11-13,False,0.0,
f00949d8-6b60-4f26-8612-7f36a4edd164,8e262dfd-e251-4319-8663-f6d54c76b70e,189.72,expense,QUEST DIAGNOSTICS CLINIC,QUEST DIAGNOSTICS,Healthcare,2023-11-13,False,0.0,
e0b66eed-5003-42f2-be13-209ebb823d2b,8e262dfd-e251-4319-8663-f6d54c76b70e,153.75,expense,AMAZON PRIME*RTX849 PICKUP,AMAZON PRIME*RTX849,Shopping,2023-11-13,False,0.0,
1f14e2b4-c394-432e-82fd-de18573d0e34,8e262dfd-e251-4319-8663-f6d54c76b70e,227.83,expense,KROGER #384 FOOD,KROGER #384,Groceries,2023-11-13,False,0.0,
0e345bec-c227-4d3f-82e4-05bf1553230d,8e262dfd-e251-4319-8663-f6d54c76b70e,181.17,expense,TICKETMASTER*CONCERT SUBSCRIPTION,TICKETMASTER*CONCERT,Entertainment,2023-11-13,False,0.0,
9c9b65e8-2d58-45f8-b5c3-e7de413f958d,cb94a036-ec68-4276-9893-fe2cf6e8564f,87.78,expense,ADT SECURE HOME AUTO PAY,ADT SECURE HOME,Utilities & Bills,2023-11-14,True,0.6774,unusual_merchant_pattern
75b8c823-e972-4829-b60d-a0f98fea0be0,cb94a036-ec68-4276-9893-fe2cf6e8564f,1802.39,expense,UNITED AIRLINES RESORT,UNITED AIRLINES,Travel,2023-11-14,False,0.0,
c3e5ba22-b7fc-46a3-b1d3-e5002054ee7e,cb94a036-ec68-4276-9893-fe2cf6e8564f,66.6,expense,PARK 'N FLY PARKING,PARK 'N FLY,Transportation,2023-11-14,False,0.0,
5817245a-3a28-4144-9310-e08ebd0f175c,cb94a036-ec68-4276-9893-fe2cf6e8564f,1741.94,expense,UNITED AIRLINES AIRBNB,UNITED AIRLINES,Travel,2023-11-14,False,0.0,
1fcfbe0b-3f2d-43b6-8008-228a6abb733b,cb94a036-ec68-4276-9893-fe2cf6e8564f,1394.04,expense,EXPEDIA HOTELS FLIGHT,EXPEDIA HOTELS,Travel,2023-11-14,False,0.0,
9bfcd24d-22d0-409e-a244-d4e0cef01c39,5628f116-e4cc-4717-9878-da285211f425,45.59,expense,E-ZPASS REPLENISH RIDE SHARE,E-ZPASS REPLENISH,Transportation,2023-11-17,False,0.0,
0b6b7cbf-ae13-4c4d-91d8-11f12d30d196,5628f116-e4cc-4717-9878-da285211f425,135.87,expense,EXPEDIA HOTELS BOOKING,EXPEDIA HOTELS,Travel,2023-11-17,False,0.0,
60c76472-5eba-4cb1-972f-c92e889ec5b7,5628f116-e4cc-4717-9878-da285211f425,67.69,expense,LYFT RIDE TOLL,LYFT RIDE,Transportation,2023-11-17,False,0.0,
ec1188db-31bf-4f16-ad1f-7c8b995c5989,5628f116-e4cc-4717-9878-da285211f425,32.85,expense,PARK 'N FLY GAS STATION,PARK 'N FLY,Transportation,2023-11-17,False,0.0,
40d9f3b2-2a96-474e-af32-a3cbbe23ecea,5628f116-e4cc-4717-9878-da285211f425,154.89,expense,CVS PHARMACY #3847 PRESCRIPTION,CVS PHARMACY #3847,Healthcare,2023-11-17,False,0.0,
9b21bff4-2785-490e-8ceb-1e322c8bb7a5,5628f116-e4cc-4717-9878-da285211f425,220.99,expense,FRESH MARKET #3847 MARKET,FRESH MARKET #3847,Groceries,2023-11-17,False,0.0,
51660ba5-db8e-4257-839e-9998eddc004b,5628f116-e4cc-4717-9878-da285211f425,36.96,expense,FRESH MARKET #3847 FOOD,FRESH MARKET #3847,Groceries,2023-11-17,False,0.0,
1297fb6f-f061-484f-b867-cf27a43841bb,8e262dfd-e251-4319-8663-f6d54c76b70e,77.63,expense,TOLL ROAD #3847 TOLL,TOLL ROAD #3847,Transportation,2023-11-18,False,0.0,
b5f12b85-d4c9-4b9f-8dab-883438fe0066,8e262dfd-e251-4319-8663-f6d54c76b70e,108.17,expense,UBER TRIP TOLL,UBER TRIP,Transportation,2023-11-18,False,0.0,
13746608-ac43-42b4-98ff-71b52591ea77,8e262dfd-e251-4319-8663-f6d54c76b70e,499.69,expense,LINKEDIN LEARNING TUITION,LINKEDIN LEARNING,Education,2023-11-18,False,0.0,
f131de9f-b011-4522-95c7-7523c62d06db,8e262dfd-e251-4319-8663-f6d54c76b70e,197.59,expense,STEAM GAMES PURCH GAME,STEAM GAMES PURCH,Entertainment,2023-11-18,False,0.0,
56d152bf-2ac2-4270-bad3-89560ca36164,8e262dfd-e251-4319-8663-f6d54c76b70e,178.77,expense,DROPBOX PRO AUTO PAY,DROPBOX PRO,Utilities & Bills,2023-11-18,False,0.0,
0e812131-f968-4e62-843a-3e4b627fea2c,8e262dfd-e251-4319-8663-f6d54c76b70e,170.78,expense,FRESH MARKET #3847 GROCERY,FRESH MARKET #3847,Groceries,2023-11-18,False,0.0,
0fdfee72-2f28-4cc7-b132-ee413c45e1f7,85e39c2a-17ed-4916-8c78-940a07a95da9,266.11,expense,EBAY*PRODLISTING PICKUP,EBAY*PRODLISTING,Shopping,2023-11-19,False,0.0,
1e10e744-d1bc-4879-b625-b78b8dca2ead,85e39c2a-17ed-4916-8c78-940a07a95da9,70.85,expense,PLANNED PARENTHOOD PHARMACY,PLANNED PARENTHOOD,Healthcare,2023-11-19,False,0.0,
7abcff78-2479-4037-aa3b-23d696638b80,85e39c2a-17ed-4916-8c78-940a07a95da9,74.53,expense,VERIZON WIRELESS SERVICE,VERIZON WIRELESS,Utilities & Bills,2023-11-19,False,0.0,
90280b08-266a-4a72-96cc-59b9368a1013,85e39c2a-17ed-4916-8c78-940a07a95da9,132.89,expense,IHOP #3847 COFFEE,IHOP #3847,Food & Dining,2023-11-19,False,0.0,
66ef2173-5594-4bc6-bd53-80b7151db7a5,85e39c2a-17ed-4916-8c78-940a07a95da9,75.02,expense,DICE.FM CONCERT MOVIE,DICE.FM CONCERT,Entertainment,2023-11-19,False,0.0,
01090ef4-a34c-4a83-be2f-32d0f6e5141b,85e39c2a-17ed-4916-8c78-940a07a95da9,37.1,expense,DROPBOX PRO BILL PAY,DROPBOX PRO,Utilities & Bills,2023-11-19,False,0.0,
5beb0614-8237-4523-ab08-7db6166c3e97,85e39c2a-17ed-4916-8c78-940a07a95da9,49.81,expense,PARK 'N FLY GAS STATION,PARK 'N FLY,Transportation,2023-11-19,False,0.0,
e19f35a1-9de6-496d-afba-6b15252be50d,85e39c2a-17ed-4916-8c78-940a07a95da9,55.06,expense,BART Clipper TRANSIT,BART Clipper,Transportation,2023-11-19,False,0.0,
98f98ad8-b8c2-4a6b-b297-129af256a095,cb94a036-ec68-4276-9893-fe2cf6e8564f,21.14,expense,NYC PARKING METER PARKING,NYC PARKING METER,Transportation,2023-11-21,False,0.0,
2dfdf839-192b-46d7-a42d-a96d10612a8a,cb94a036-ec68-4276-9893-fe2cf6e8564f,189.89,expense,EDX MICROMASTERS COURSE,EDX MICROMASTERS,Education,2023-11-21,False,0.0,
da535fd8-4abe-46b3-8bc8-3eebf487531d,cb94a036-ec68-4276-9893-fe2cf6e8564f,259.2,expense,SPROUTS FRMKT #384 SUPERMARKET,SPROUTS FRMKT #384,Groceries,2023-11-21,False,0.0,
be09a897-bbae-41b7-902a-87ec646b78e2,cb94a036-ec68-4276-9893-fe2cf6e8564f,80.02,expense,MTA MetroCard TRANSIT,MTA MetroCard,Transportation,2023-11-21,False,0.0,
